,FC,LSTM,LSTM-attention,Self-attention
0,0.8789511494252874,0.8927801724137931,0.9313936781609196,0.8915229885057471
1,0.8952945402298851,0.9301364942528736,0.923132183908046,0.90625
2,0.8956537356321839,0.9464798850574713,0.9626436781609196,0.9066091954022989
3,0.8997844827586207,0.9525862068965517,0.967492816091954,0.907507183908046
4,0.8985272988505747,0.9595905172413793,0.9689295977011494,0.9051724137931034
5,0.8994252873563219,0.9644396551724138,0.9665948275862069,0.9114583333333334
6,0.8985272988505747,0.9644396551724138,0.9719827586206896,0.9154094827586207
7,0.8999640804597702,0.9646192528735632,0.9739583333333334,0.9150502873563219
8,0.9001436781609196,0.9680316091954023,0.9716235632183908,0.9186422413793104
9,0.8976293103448276,0.9665948275862069,0.9737787356321839,0.9215158045977011
10,0.8985272988505747,0.9701867816091954,0.9764727011494253,0.9181034482758621
11,0.899066091954023,0.9685704022988506,0.9773706896551724,0.9213362068965517
12,0.8987068965517241,0.9716235632183908,0.9734195402298851,0.9166666666666666
13,0.9008620689655172,0.9753951149425287,0.9737787356321839,0.9193606321839081
14,0.8979885057471264,0.9696479885057471,0.9750359195402298,0.9245689655172413
15,0.900323275862069,0.9624640804597702,0.9755747126436781,0.9247485632183908
16,0.900323275862069,0.9692887931034483,0.9730603448275862,0.9227729885057471
17,0.9026580459770115,0.9739583333333334,0.9743175287356322,0.9222341954022989
18,0.9030172413793104,0.9739583333333334,0.974676724137931,0.9229525862068966
19,0.8996048850574713,0.9739583333333334,0.9743175287356322,0.9254669540229885
20,0.9087643678160919,0.9739583333333334,0.9750359195402298,0.9308548850574713
21,0.9030172413793104,0.975933908045977,0.9734195402298851,0.9299568965517241
22,0.9030172413793104,0.9782686781609196,0.9649784482758621,0.9285201149425287
23,0.8985272988505747,0.9732399425287356,0.9719827586206896,0.929058908045977
24,0.8999640804597702,0.9757543103448276,0.9741379310344828,0.9297772988505747
25,0.9017600574712644,0.9673132183908046,0.9741379310344828,0.9310344827586207
26,0.8961925287356322,0.9737787356321839,0.9761135057471264,0.9297772988505747
27,0.9006824712643678,0.9732399425287356,0.9732399425287356,0.9288793103448276
28,0.9042744252873564,0.9761135057471264,0.9735991379310345,0.9292385057471264
29,0.9037356321839081,0.9764727011494253,0.9761135057471264,0.929058908045977
30,0.8884698275862069,0.9755747126436781,0.9761135057471264,0.9304956896551724
31,0.8992456896551724,0.9766522988505747,0.9752155172413793,0.9322916666666666
32,0.9055316091954023,0.9669540229885057,0.9766522988505747,0.9317528735632183
33,0.9060704022988506,0.9761135057471264,0.9761135057471264,0.9317528735632183
34,0.9076867816091954,0.975933908045977,0.9732399425287356,0.9321120689655172
35,0.9031968390804598,0.9773706896551724,0.9739583333333334,0.9267241379310345
36,0.9006824712643678,0.9782686781609196,0.9752155172413793,0.9322916666666666
37,0.9071479885057471,0.9773706896551724,0.9764727011494253,0.9321120689655172
38,0.9030172413793104,0.9755747126436781,0.9777298850574713,0.9308548850574713
39,0.9024784482758621,0.9770114942528736,0.9775502873563219,0.9326508620689655
40,0.9022988505747126,0.9707255747126436,0.9780890804597702,0.9286997126436781
41,0.9046336206896551,0.9732399425287356,0.9777298850574713,0.9265445402298851
42,0.9105603448275862,0.977191091954023,0.9775502873563219,0.9346264367816092
43,0.9091235632183908,0.9793462643678161,0.9766522988505747,0.9299568965517241
44,0.9015804597701149,0.9789870689655172,0.9694683908045977,0.9313936781609196
45,0.8994252873563219,0.9770114942528736,0.9773706896551724,0.9355244252873564
46,0.9026580459770115,0.9764727011494253,0.9762931034482759,0.9306752873563219
47,0.9005028735632183,0.9766522988505747,0.9770114942528736,0.9342672413793104
48,0.9073275862068966,0.9762931034482759,0.9782686781609196,0.9357040229885057
49,0.9051724137931034,0.9786278735632183,0.977191091954023,0.9328304597701149
50,0.9093031609195402,0.9795258620689655,0.9782686781609196,0.9342672413793104
51,0.9066091954022989,0.9768318965517241,0.9780890804597702,0.9371408045977011
52,0.912176724137931,0.9766522988505747,0.9780890804597702,0.9333692528735632
53,0.9125359195402298,0.9761135057471264,0.9775502873563219,0.9340876436781609
54,0.9110991379310345,0.9732399425287356,0.9775502873563219,0.9355244252873564
55,0.9053520114942529,0.9730603448275862,0.978448275862069,0.9346264367816092
56,0.8951149425287356,0.9721623563218391,0.9744971264367817,0.9357040229885057
57,0.9132543103448276,0.978448275862069,0.9728807471264368,0.9331896551724138
58,0.9082255747126436,0.9766522988505747,0.9753951149425287,0.9346264367816092
59,0.9026580459770115,0.9777298850574713,0.9764727011494253,0.9328304597701149
60,0.9001436781609196,0.9777298850574713,0.975933908045977,0.9349856321839081
61,0.8954741379310345,0.9764727011494253,0.9757543103448276,0.9335488505747126
