,FC,LSTM,LSTM-attention,Self-attention
0,0.6946302816901408,0.7560739436619718,0.8564260563380282,0.8154929577464789
1,0.7341549295774648,0.8367077464788732,0.927024647887324,0.8487676056338028
2,0.742781690140845,0.8716549295774648,0.9596830985915493,0.8591549295774648
3,0.7405809859154929,0.8963028169014085,0.9737676056338028,0.8647887323943662
4,0.7485915492957746,0.9150528169014085,0.9793133802816901,0.8632922535211267
5,0.7566901408450705,0.9195422535211267,0.9839788732394367,0.8696302816901409
6,0.7483274647887324,0.9284330985915493,0.9871478873239437,0.8732394366197183
7,0.7585387323943662,0.9318661971830986,0.9876760563380281,0.8809859154929578
8,0.7612676056338028,0.9315140845070422,0.9883802816901408,0.8830105633802817
9,0.7617957746478873,0.9352992957746479,0.9891725352112676,0.8793133802816901
10,0.7607394366197183,0.936531690140845,0.988556338028169,0.8852992957746478
11,0.7543133802816901,0.9331866197183099,0.9894366197183099,0.8838028169014085
12,0.7669014084507042,0.9357394366197183,0.9905809859154929,0.8907570422535211
13,0.7669014084507042,0.9390845070422535,0.990669014084507,0.8908450704225352
14,0.7661091549295774,0.938644366197183,0.9901408450704225,0.8947183098591549
15,0.7756161971830986,0.9352992957746479,0.9907570422535211,0.8953345070422535
16,0.7709507042253522,0.9387323943661972,0.9917253521126761,0.8996478873239436
17,0.7742077464788732,0.9397007042253521,0.9915492957746479,0.8981514084507042
18,0.7736795774647888,0.9394366197183098,0.9852992957746479,0.9013204225352113
19,0.7809859154929577,0.9343309859154929,0.9884683098591549,0.9022887323943662
20,0.7764084507042254,0.9375,0.9911971830985915,0.9039612676056338
21,0.78125,0.9404049295774648,0.9919894366197183,0.9026408450704225
22,0.7763204225352113,0.9348591549295775,0.9923415492957747,0.9045774647887324
23,0.7821302816901409,0.9338028169014084,0.9918133802816902,0.9022007042253521
24,0.7826584507042254,0.9440140845070423,0.9915492957746479,0.9077464788732394
25,0.7893485915492958,0.9420774647887324,0.9918133802816902,0.9079225352112676
26,0.7878521126760564,0.9388204225352113,0.9867077464788733,0.9088028169014084
27,0.7818661971830986,0.9398767605633803,0.9904049295774648,0.9059859154929577
28,0.7883802816901408,0.9379401408450704,0.9905809859154929,0.9110035211267605
29,0.7871478873239437,0.942693661971831,0.9926056338028169,0.9092429577464789
30,0.789612676056338,0.938644366197183,0.9920774647887324,0.9123239436619718
31,0.7883802816901408,0.9441021126760564,0.9914612676056338,0.9117957746478873
32,0.7943661971830986,0.9432218309859155,0.9926056338028169,0.9112676056338028
33,0.7874119718309859,0.9357394366197183,0.9924295774647888,0.9081866197183098
34,0.7953345070422535,0.9411091549295775,0.991637323943662,0.9124119718309859
35,0.7945422535211267,0.9410211267605634,0.9917253521126761,0.9159330985915493
36,0.7942781690140845,0.9388204225352113,0.9925176056338029,0.9169014084507042
37,0.794806338028169,0.9382042253521127,0.9862676056338028,0.9175176056338028
38,0.8011443661971831,0.9433098591549296,0.9905809859154929,0.9133802816901408
39,0.7954225352112676,0.9382922535211268,0.9909330985915493,0.9132922535211268
40,0.8034330985915493,0.9389084507042254,0.9921654929577465,0.914612676056338
41,0.7995598591549296,0.9394366197183098,0.9917253521126761,0.9161091549295775
42,0.8013204225352113,0.9404929577464789,0.9920774647887324,0.9163732394366197
43,0.793661971830986,0.9407570422535211,0.9913732394366197,0.917693661971831
44,0.799911971830986,0.9395246478873239,0.9919894366197183,0.9159330985915493
45,0.8022007042253522,0.9358274647887324,0.9913732394366197,0.9185739436619719
46,0.8021126760563381,0.9388204225352113,0.9873239436619718,0.9200704225352113
47,0.8038732394366197,0.9436619718309859,0.9903169014084507,0.922887323943662
48,0.810387323943662,0.9383802816901409,0.9915492957746479,0.9190140845070423
49,0.8028169014084507,0.940580985915493,0.9923415492957747,0.91875
50,0.803169014084507,0.9418133802816901,0.9929577464788732,0.9234154929577465
51,0.8135563380281691,0.9419894366197183,0.9921654929577465,0.918838028169014
52,0.7998239436619718,0.940580985915493,0.9921654929577465,0.920774647887324
53,0.8018485915492958,0.939612676056338,0.9919894366197183,0.920862676056338
54,0.8032570422535211,0.9395246478873239,0.9922535211267606,0.9251760563380281
55,0.8153169014084507,0.9444542253521127,0.9920774647887324,0.922887323943662
56,0.8087147887323943,0.9420774647887324,0.9918133802816902,0.9212147887323944
57,0.8098591549295775,0.9420774647887324,0.9919014084507042,0.9247359154929577
58,0.8156690140845071,0.9397887323943662,0.9919894366197183,0.9223591549295774
59,0.804137323943662,0.9385563380281691,0.9897007042253522,0.923943661971831
60,0.8131161971830986,0.9389084507042254,0.9873239436619718,0.9197183098591549
61,0.8109154929577465,0.9398767605633803,0.9922535211267606,0.9220950704225352
62,0.8138204225352113,0.9414612676056338,0.9919894366197183,0.9246478873239437
63,0.8131161971830986,0.9400528169014084,0.9920774647887324,0.9262323943661972
64,0.8102992957746479,0.942693661971831,0.9919014084507042,0.9257042253521127
65,0.8125,0.9435739436619718,0.9919894366197183,0.9275528169014085
66,0.8091549295774648,0.9410211267605634,0.9921654929577465,0.9264964788732394
67,0.8194542253521127,0.9428697183098591,0.9926056338028169,0.9275528169014085
68,0.8122359154929577,0.9419894366197183,0.9920774647887324,0.9279929577464788
69,0.8117077464788732,0.9402288732394366,0.9919894366197183,0.9297535211267606
70,0.811531690140845,0.9412852112676057,0.9925176056338029,0.9287852112676056
71,0.8151408450704225,0.9400528169014084,0.9917253521126761,0.9263204225352113
72,0.8186619718309859,0.9375,0.9891725352112676,0.9294894366197183
73,0.8137323943661972,0.9411091549295775,0.9909330985915493,0.9287852112676056
74,0.8123239436619718,0.9418133802816901,0.9915492957746479,0.9288732394366197
75,0.804137323943662,0.941637323943662,0.9912852112676056,0.9282570422535211
76,0.8174295774647887,0.9433098591549296,0.9925176056338029,0.9294894366197183
77,0.8223591549295775,0.9424295774647887,0.9921654929577465,0.9301056338028169
78,0.813468309859155,0.9421654929577464,0.9924295774647888,0.9297535211267606
79,0.813468309859155,0.9414612676056338,0.9925176056338029,0.9305457746478873
